datetime,kwh,temperatureF,temperatureC,humidity,dewpointC
2020-10-16 11:00:00,3.4433,82.34,27.96666667,0.9,8.146666667
2020-10-16 12:00:00,3.0151,79.59,26.43888889,0.96,6.630888889
2020-10-16 13:00:00,3.7423,77.8,25.44444444,0.99,5.642444444
2020-10-16 14:00:00,4.3824,76.38,24.65555556,0.98,4.851555556
2020-10-16 15:00:00,2.9877,75.98,24.43333333,0.98,4.629333333
2020-10-16 16:00:00,2.8157,74.78,23.76666667,0.97,3.960666667
2020-10-16 17:00:00,1.7942,74.7,23.72222222,0.96,3.914222222
2020-10-16 18:00:00,1.677,74.97,23.87222222,0.96,4.064222222
2020-10-16 19:00:00,2.4367,75.37,24.09444444,0.96,4.286444444
2020-10-16 20:00:00,1.8102,75.46,24.14444444,0.97,4.338444444
2020-10-16 21:00:00,1.4469,75.51,24.17222222,0.99,4.370222222
2020-10-16 22:00:00,1.4195,75.34,24.07777778,0.99,4.275777778
2020-10-16 23:00:00,1.6323,75.23,24.01666667,0.99,4.214666667
2020-10-17 0:00:00,1.2174,75.16,23.97777778,0.99,4.175777778
2020-10-17 1:00:00,1.1286,75.67,24.26111111,0.99,4.459111111
2020-10-17 2:00:00,1.1189,75.75,24.30555556,0.99,4.503555556
2020-10-17 3:00:00,0.8961,75.75,24.30555556,0.99,4.503555556
2020-10-17 4:00:00,1.2038,76.11,24.50555556,0.99,4.703555556
2020-10-17 5:00:00,1.2465,77.66,25.36666667,0.96,5.558666667
2020-10-17 6:00:00,1.1987,80.64,27.02222222,0.87,7.196222222
2020-10-17 7:00:00,2.8287,83.59,28.66111111,0.8,8.821111111
2020-10-17 8:00:00,1.7399,84.88,29.37777778,0.74,9.525777778
2020-10-17 9:00:00,1.1553,85.37,29.65,0.7,9.79
2020-10-17 10:00:00,1.6274,85.01,29.45,0.7,9.59
2020-10-17 11:00:00,2.7076,84.74,29.3,0.71,9.442
2020-10-17 12:00:00,3.051,84.15,28.97222222,0.73,9.118222222
2020-10-17 13:00:00,3.3467,83.67,28.70555556,0.75,8.855555556
2020-10-17 14:00:00,3.9012,82.35,27.97222222,0.78,8.128222222
2020-10-17 15:00:00,4.3926,80.66,27.03333333,0.82,7.197333333
2020-10-17 16:00:00,4.3415,79.31,26.28333333,0.84,6.451333333
2020-10-17 17:00:00,5.1066,78.51,25.83888889,0.86,6.010888889
2020-10-17 18:00:00,3.313,78.04,25.57777778,0.87,5.751777778
2020-10-17 19:00:00,2.588,77.77,25.42777778,0.89,5.605777778
2020-10-17 20:00:00,2.5047,76.92,24.95555556,0.86,5.127555556
2020-10-17 21:00:00,2.482,76.88,24.93333333,0.87,5.107333333
2020-10-17 22:00:00,2.5108,76.9,24.94444444,0.88,5.120444444
2020-10-17 23:00:00,1.9698,75.88,24.37777778,0.91,4.559777778
2020-10-18 0:00:00,2.1256,75.61,24.22777778,0.92,4.411777778
2020-10-18 1:00:00,1.8439,75.67,24.26111111,0.93,4.447111111
2020-10-18 2:00:00,1.3348,75.51,24.17222222,0.95,4.362222222
2020-10-18 3:00:00,1.7409,76.13,24.51666667,0.95,4.706666667
2020-10-18 4:00:00,1.3173,76.52,24.73333333,0.95,4.923333333
2020-10-18 5:00:00,1.7658,78.5,25.83333333,0.89,6.011333333
2020-10-18 6:00:00,1.2951,81.01,27.22777778,0.83,7.393777778
2020-10-18 7:00:00,2.037,83.61,28.67222222,0.76,8.824222222
2020-10-18 8:00:00,2.2911,84.41,29.11666667,0.73,9.262666667
2020-10-18 9:00:00,1.9322,84.41,29.11666667,0.7,9.256666667
2020-10-18 10:00:00,1.2529,84.4,29.11111111,0.7,9.251111111
2020-10-18 11:00:00,3.4074,84.86,29.36666667,0.67,9.500666667
2020-10-18 12:00:00,3.1987,84.32,29.06666667,0.66,9.198666667
2020-10-18 13:00:00,3.4651,83.04,28.35555556,0.71,8.497555556
2020-10-18 14:00:00,5.3262,81.59,27.55,0.74,7.698
2020-10-18 15:00:00,3.251,79.68,26.48888889,0.78,6.644888889
2020-10-18 16:00:00,3.6925,79.3,26.27777778,0.8,6.437777778
2020-10-18 17:00:00,3.2595,78.55,25.86111111,0.82,6.025111111
2020-10-18 18:00:00,3.3341,78.17,25.65,0.84,5.818
2020-10-18 19:00:00,3.2071,77.95,25.52777778,0.85,5.697777778
2020-10-18 20:00:00,3.2261,77.62,25.34444444,0.87,5.518444444
2020-10-18 21:00:00,3.3,77.39,25.21666667,0.88,5.392666667
2020-10-18 22:00:00,2.8423,76.51,24.72777778,0.91,4.909777778
2020-10-18 23:00:00,2.8608,76.47,24.70555556,0.91,4.887555556
2020-10-19 0:00:00,2.5741,76.32,24.62222222,0.92,4.806222222
2020-10-19 1:00:00,2.8052,75.36,24.08888889,0.94,4.276888889
2020-10-19 2:00:00,2.4532,74.94,23.85555556,0.96,4.047555556
2020-10-19 3:00:00,2.3442,76.15,24.52777778,0.94,4.715777778
2020-10-19 4:00:00,2.5355,75.94,24.41111111,0.96,4.603111111
2020-10-19 5:00:00,2.3266,76.6,24.77777778,0.92,4.961777778
2020-10-19 6:00:00,2.3887,77.14,25.07777778,0.91,5.259777778
2020-10-19 7:00:00,4.301,77.81,25.45,0.9,5.63
2020-10-19 8:00:00,1.1168,78.3,25.72222222,0.88,5.898222222
2020-10-19 9:00:00,3.3084,78.83,26.01666667,0.85,6.186666667
2020-10-19 10:00:00,1.1731,80.11,26.72777778,0.83,6.893777778
2020-10-19 11:00:00,1.1236,79.45,26.36111111,0.84,6.529111111
2020-10-19 12:00:00,2.8606,79.72,26.51111111,0.84,6.679111111
2020-10-19 13:00:00,1.1734,80.27,26.81666667,0.82,6.980666667
2020-10-19 14:00:00,1.2566,80.13,26.73888889,0.82,6.902888889
2020-10-19 15:00:00,2.1462,79.01,26.11666667,0.82,6.280666667
2020-10-19 16:00:00,1.4454,77.6,25.33333333,0.84,5.501333333
2020-10-19 17:00:00,1.8611,77.41,25.22777778,0.85,5.397777778
2020-10-19 18:00:00,1.2878,77.34,25.18888889,0.86,5.360888889
2020-10-19 19:00:00,2.0155,76.94,24.96666667,0.89,5.144666667
2020-10-19 20:00:00,1.6142,77.14,25.07777778,0.88,5.253777778
2020-10-19 21:00:00,1.0149,77.05,25.02777778,0.89,5.205777778
2020-10-19 22:00:00,1.3378,77.12,25.06666667,0.89,5.244666667
2020-10-19 23:00:00,0.8514,77.57,25.31666667,0.87,5.490666667
2020-10-20 0:00:00,1.3109,77.43,25.23888889,0.88,5.414888889
2020-10-20 1:00:00,1.0822,77.21,25.11666667,0.9,5.296666667
2020-10-20 2:00:00,1.118,77.61,25.33888889,0.9,5.518888889
2020-10-20 3:00:00,0.779,77.76,25.42222222,0.91,5.604222222
2020-10-20 4:00:00,1.0319,78.3,25.72222222,0.9,5.902222222
2020-10-20 5:00:00,0.8628,79.27,26.26111111,0.89,6.439111111
2020-10-20 6:00:00,1.0069,80.09,26.71666667,0.88,6.892666667
2020-10-20 7:00:00,3.6347,81.48,27.48888889,0.87,7.662888889
2020-10-20 8:00:00,0.8882,82.13,27.85,0.86,8.022
2020-10-20 9:00:00,1.1625,82.16,27.86666667,0.85,8.036666667
2020-10-20 10:00:00,1.0157,81.55,27.52777778,0.85,7.697777778
2020-10-20 11:00:00,0.8978,80.82,27.12222222,0.85,7.292222222
2020-10-20 12:00:00,1.1827,80.27,26.81666667,0.84,6.984666667
2020-10-20 13:00:00,1.1251,80.4,26.88888889,0.83,7.054888889
2020-10-20 14:00:00,1.1077,79.57,26.42777778,0.85,6.597777778
2020-10-20 15:00:00,1.098,78.5,25.83333333,0.86,6.005333333
2020-10-20 16:00:00,1.3974,77.06,25.03333333,0.88,5.209333333
2020-10-20 17:00:00,1.3064,76.79,24.88333333,0.87,5.057333333
2020-10-20 18:00:00,1.6234,76.66,24.81111111,0.87,4.985111111
2020-10-20 19:00:00,1.9553,76.13,24.51666667,0.9,4.696666667
2020-10-20 20:00:00,1.5202,75.82,24.34444444,1,4.544444444
2020-10-20 21:00:00,0.8729,75.41,24.11666667,1,4.316666667
2020-10-20 22:00:00,0.9053,75.25,24.02777778,1,4.227777778
2020-10-20 23:00:00,1.2226,75.41,24.11666667,1,4.316666667
2020-10-21 0:00:00,1.1467,75.03,23.90555556,1,4.105555556
2020-10-21 1:00:00,0.9874,75.57,24.20555556,0.99,4.403555556
2020-10-21 2:00:00,0.8978,75.87,24.37222222,0.98,4.568222222
2020-10-21 3:00:00,0.777,75.26,24.03333333,0.99,4.231333333
2020-10-21 4:00:00,0.7478,74.68,23.71111111,1,3.911111111
2020-10-21 5:00:00,1.018,75.9,24.38888889,0.97,4.582888889
2020-10-21 6:00:00,2.5299,76.3,24.61111111,0.99,4.809111111
2020-10-21 7:00:00,2.1879,78.22,25.67777778,0.96,5.869777778
2020-10-21 8:00:00,0.7701,79.38,26.32222222,0.93,6.508222222
2020-10-21 9:00:00,1.0895,79.34,26.3,0.92,6.484
2020-10-21 10:00:00,0.7699,78.38,25.76666667,0.98,5.962666667
2020-10-21 11:00:00,1.4968,78.13,25.62777778,1,5.827777778
2020-10-21 12:00:00,2.3795,77.75,25.41666667,1,5.616666667
2020-10-21 13:00:00,2.2616,77.05,25.02777778,1,5.227777778
2020-10-21 14:00:00,1.9165,76.24,24.57777778,1,4.777777778
2020-10-21 15:00:00,2.1823,75.52,24.17777778,1,4.377777778
2020-10-21 16:00:00,1.9982,75.39,24.10555556,1,4.305555556
2020-10-21 17:00:00,1.751,75.38,24.1,1,4.3
2020-10-21 18:00:00,1.0953,75.56,24.2,1,4.4
2020-10-21 19:00:00,1.3063,75.89,24.38333333,1,4.583333333
2020-10-21 20:00:00,1.3005,75.83,24.35,0.99,4.548
2020-10-21 21:00:00,1.3369,75.94,24.41111111,1,4.611111111
2020-10-21 22:00:00,0.969,75.6,24.22222222,1,4.422222222
2020-10-21 23:00:00,0.8418,74.87,23.81666667,1,4.016666667
2020-10-22 0:00:00,1.0918,74.75,23.75,1,3.95
2020-10-22 1:00:00,0.7618,74.74,23.74444444,1,3.944444444
2020-10-22 2:00:00,0.7458,74.71,23.72777778,1,3.927777778
2020-10-22 3:00:00,0.9553,74.61,23.67222222,1,3.872222222
2020-10-22 4:00:00,0.75,75.29,24.05,0.98,4.246
2020-10-22 5:00:00,0.712,76.48,24.71111111,0.97,4.905111111
2020-10-22 6:00:00,0.826,78.31,25.72777778,0.94,5.915777778
2020-10-22 7:00:00,3.1362,80.18,26.76666667,0.91,6.948666667
2020-10-22 8:00:00,0.8792,81.2,27.33333333,0.87,7.507333333
2020-10-22 9:00:00,0.9039,81.98,27.76666667,0.85,7.936666667
2020-10-22 10:00:00,2.1751,81.62,27.56666667,0.86,7.738666667
2020-10-22 11:00:00,2.6214,81.49,27.49444444,0.87,7.668444444
2020-10-22 12:00:00,2.3778,81.11,27.28333333,0.89,7.461333333
2020-10-22 13:00:00,2.7836,81.1,27.27777778,0.9,7.457777778
2020-10-22 14:00:00,2.4798,80.36,26.86666667,0.93,7.052666667
2020-10-22 15:00:00,2.4851,78.84,26.02222222,0.97,6.216222222
2020-10-22 16:00:00,2.7897,77.83,25.46111111,0.99,5.659111111
2020-10-22 17:00:00,2.2986,77.64,25.35555556,0.97,5.549555556
2020-10-22 18:00:00,1.6568,77.36,25.2,0.98,5.396
2020-10-22 19:00:00,2.1834,77.27,25.15,0.98,5.346
2020-10-22 20:00:00,1.8037,75.79,24.32777778,0.95,4.517777778
2020-10-22 21:00:00,1.4435,75.99,24.43888889,0.95,4.628888889
2020-10-22 22:00:00,1.5739,75.84,24.35555556,0.95,4.545555556
2020-10-22 23:00:00,1.4116,75.41,24.11666667,0.95,4.306666667
2020-10-23 0:00:00,0.8991,75.53,24.18333333,0.93,4.369333333
2020-10-23 1:00:00,1.0912,74.64,23.68888889,0.95,3.878888889
2020-10-23 2:00:00,1.106,74.24,23.46666667,0.97,3.660666667
2020-10-23 3:00:00,0.9853,73.93,23.29444444,0.99,3.492444444
2020-10-23 4:00:00,1.1016,74.54,23.63333333,0.99,3.831333333
2020-10-23 5:00:00,0.716,77.94,25.52222222,0.93,5.708222222
2020-10-23 6:00:00,0.8936,80.39,26.88333333,0.89,7.061333333
2020-10-23 7:00:00,3.7121,82.86,28.25555556,0.82,8.419555556
2020-10-23 8:00:00,0.7706,83.4,28.55555556,0.8,8.715555556
2020-10-23 9:00:00,0.7826,83.84,28.8,0.76,8.952
2020-10-23 10:00:00,1.2241,82.87,28.26111111,0.79,8.419111111
2020-10-23 11:00:00,2.259,82.4,28,0.79,8.158
2020-10-23 12:00:00,2.4877,82.05,27.80555556,0.8,7.965555556
2020-10-23 13:00:00,3.2982,81.8,27.66666667,0.8,7.826666667
2020-10-23 14:00:00,3.231,80.77,27.09444444,0.83,7.260444444
2020-10-23 15:00:00,2.8119,78.73,25.96111111,0.88,6.137111111
2020-10-23 16:00:00,2.8209,77.5,25.27777778,0.91,5.459777778
2020-10-23 17:00:00,2.5349,76.81,24.89444444,0.93,5.080444444
2020-10-23 18:00:00,2.2277,76.42,24.67777778,0.94,4.865777778
2020-10-23 19:00:00,1.7935,76.06,24.47777778,0.95,4.667777778
2020-10-23 20:00:00,2.4533,75.84,24.35555556,0.95,4.545555556
2020-10-23 21:00:00,1.5736,75.9,24.38888889,0.95,4.578888889
2020-10-23 22:00:00,1.8091,75.61,24.22777778,0.94,4.415777778
2020-10-23 23:00:00,1.343,74.99,23.88333333,0.95,4.073333333
2020-10-24 0:00:00,1.1067,74.66,23.7,0.97,3.894
2020-10-24 1:00:00,1.2457,74.38,23.54444444,0.99,3.742444444
2020-10-24 2:00:00,1.1313,74.14,23.41111111,0.99,3.609111111
2020-10-24 3:00:00,1.1083,74.28,23.48888889,1,3.688888889
2020-10-24 4:00:00,0.915,76.16,24.53333333,0.98,4.729333333
2020-10-24 5:00:00,1.029,78.03,25.57222222,0.94,5.760222222
2020-10-24 6:00:00,1.6229,80.45,26.91666667,0.9,7.096666667
2020-10-24 7:00:00,1.0552,82.47,28.03888889,0.83,8.204888889
2020-10-24 8:00:00,2.9857,82.92,28.28888889,0.83,8.454888889
2020-10-24 9:00:00,1.3678,82.55,28.08333333,0.85,8.253333333
2020-10-24 10:00:00,1.5193,82.02,27.78888889,0.88,7.964888889
2020-10-24 11:00:00,2.5046,81.34,27.41111111,0.89,7.589111111
2020-10-24 12:00:00,4.8194,80.25,26.80555556,0.92,6.989555556
2020-10-24 13:00:00,4.2895,79.28,26.26666667,0.94,6.454666667
2020-10-24 14:00:00,3.5373,78.59,25.88333333,0.97,6.077333333
2020-10-24 15:00:00,2.9743,77.62,25.34444444,1,5.544444444
2020-10-24 16:00:00,2.7865,76.83,24.90555556,1,5.105555556
2020-10-24 17:00:00,2.1991,76.31,24.61666667,1,4.816666667
2020-10-24 18:00:00,2.6418,75.88,24.37777778,1,4.577777778
2020-10-24 19:00:00,2.5428,75.61,24.22777778,1,4.427777778
2020-10-24 20:00:00,2.3021,75.97,24.42777778,1,4.627777778
2020-10-24 21:00:00,2.1023,76.1,24.5,1,4.7
2020-10-24 22:00:00,2.2519,76.05,24.47222222,0.99,4.670222222
2020-10-24 23:00:00,1.392,75.59,24.21666667,0.99,4.414666667
2020-10-25 0:00:00,1.348,75.66,24.25555556,0.99,4.453555556
2020-10-25 1:00:00,0.7588,75.39,24.10555556,1,4.305555556
2020-10-25 2:00:00,1.3633,75.01,23.89444444,1,4.094444444
2020-10-25 3:00:00,0.8553,74.66,23.7,1,3.9
2020-10-25 4:00:00,0.9101,76.31,24.61666667,1,4.816666667
2020-10-25 5:00:00,1.0172,77.69,25.38333333,1,5.583333333
2020-10-25 6:00:00,1.0252,79.5,26.38888889,1,6.588888889
2020-10-25 7:00:00,1.3427,80.84,27.13333333,0.98,7.329333333
2020-10-25 8:00:00,4.3436,81.05,27.25,0.97,7.444
2020-10-25 9:00:00,2.517,80.71,27.06111111,0.98,7.257111111
2020-10-25 10:00:00,1.7863,80.41,26.89444444,0.99,7.092444444
2020-10-25 11:00:00,2.3683,80.58,26.98888889,0.97,7.182888889
2020-10-25 12:00:00,4.2214,80.27,26.81666667,0.97,7.010666667
2020-10-25 13:00:00,3.4715,80.16,26.75555556,0.95,6.945555556
2020-10-25 14:00:00,3.6638,79.52,26.4,0.97,6.594
2020-10-25 15:00:00,2.9911,78.66,25.92222222,1,6.122222222
2020-10-25 16:00:00,3.68,77.72,25.4,1,5.6
2020-10-25 17:00:00,2.4801,77.33,25.18333333,1,5.383333333
2020-10-25 18:00:00,2.1633,77.18,25.1,1,5.3
2020-10-25 19:00:00,1.7972,77.07,25.03888889,1,5.238888889
2020-10-25 20:00:00,1.4756,77.25,25.13888889,0.99,5.336888889
2020-10-25 21:00:00,2.2072,77.36,25.2,0.98,5.396
2020-10-25 22:00:00,1.9577,77.08,25.04444444,0.98,5.240444444
2020-10-25 23:00:00,1.5783,76.76,24.86666667,1,5.066666667
2020-10-26 0:00:00,1.253,76.51,24.72777778,1,4.927777778
2020-10-26 1:00:00,1.4328,76.23,24.57222222,1,4.772222222
2020-10-26 2:00:00,1.2068,76.04,24.46666667,1,4.666666667
2020-10-26 3:00:00,1.2918,75.82,24.34444444,1,4.544444444
2020-10-26 4:00:00,0.9425,75.72,24.28888889,1,4.488888889
2020-10-26 5:00:00,1.15,78.11,25.61666667,1,5.816666667
2020-10-26 6:00:00,1.1884,81.19,27.32777778,0.95,7.517777778
2020-10-26 7:00:00,4.4678,84.05,28.91666667,0.94,9.104666667
2020-10-26 8:00:00,1.1316,84.53,29.18333333,0.93,9.369333333
2020-10-26 9:00:00,1.0995,84.72,29.28888889,0.89,9.466888889
2020-10-26 10:00:00,1.1073,84.25,29.02777778,0.89,9.205777778
2020-10-26 11:00:00,2.135,84.71,29.28333333,0.86,9.455333333
2020-10-26 12:00:00,2.9424,84.95,29.41666667,0.84,9.584666667
2020-10-26 13:00:00,2.9654,83.8,28.77777778,0.85,8.947777778
2020-10-26 14:00:00,3.0887,82.41,28.00555556,0.89,8.183555556
2020-10-26 15:00:00,3.4198,80.82,27.12222222,0.92,7.306222222
2020-10-26 16:00:00,3.5076,79.91,26.61666667,0.94,6.804666667
2020-10-26 17:00:00,2.9938,79.38,26.32222222,0.95,6.512222222
2020-10-26 18:00:00,1.7996,78.87,26.03888889,0.96,6.230888889
2020-10-26 19:00:00,2.1386,78.64,25.91111111,0.96,6.103111111
2020-10-26 20:00:00,2.3541,78.61,25.89444444,0.97,6.088444444
2020-10-26 21:00:00,1.8257,78.76,25.97777778,0.98,6.173777778
2020-10-26 22:00:00,1.7524,78.39,25.77222222,0.98,5.968222222
2020-10-26 23:00:00,1.4405,77.81,25.45,0.99,5.648
2020-10-27 0:00:00,1.4963,77.72,25.4,1,5.6
2020-10-27 1:00:00,1.3799,77.09,25.05,1,5.25
2020-10-27 2:00:00,1.4406,76.94,24.96666667,1,5.166666667
2020-10-27 3:00:00,1.513,76.74,24.85555556,1,5.055555556
2020-10-27 4:00:00,1.062,78.45,25.80555556,1,6.005555556
2020-10-27 5:00:00,1.3103,80.85,27.13888889,0.97,7.332888889
2020-10-27 6:00:00,0.9589,83.04,28.35555556,0.91,8.537555556
2020-10-27 7:00:00,3.0986,85.24,29.57777778,0.85,9.747777778
2020-10-27 8:00:00,1.0506,86.11,30.06111111,0.8,10.22111111
2020-10-27 9:00:00,0.7946,86.13,30.07222222,0.76,10.22422222
2020-10-27 10:00:00,1.5594,85.9,29.94444444,0.76,10.09644444
2020-10-27 11:00:00,2.1689,85.63,29.79444444,0.74,9.942444444
2020-10-27 12:00:00,5.5463,85.6,29.77777778,0.74,9.925777778
2020-10-27 13:00:00,3.1266,85.01,29.45,0.76,9.602
2020-10-27 14:00:00,3.3216,83.52,28.62222222,0.82,8.786222222
2020-10-27 15:00:00,3.4823,81.27,27.37222222,0.88,7.548222222
2020-10-27 16:00:00,3.6779,79.95,26.63888889,0.92,6.822888889
2020-10-27 17:00:00,3.3955,79.22,26.23333333,0.95,6.423333333
2020-10-27 18:00:00,3.7517,78.88,26.04444444,0.96,6.236444444
2020-10-27 19:00:00,3.0559,78.65,25.91666667,0.98,6.112666667
2020-10-27 20:00:00,1.91,78.64,25.91111111,1,6.111111111
2020-10-27 21:00:00,2.0617,78.41,25.78333333,1,5.983333333
2020-10-27 22:00:00,1.7778,78.68,25.93333333,1,6.133333333
2020-10-27 23:00:00,1.6901,78.4,25.77777778,1,5.977777778
2020-10-28 0:00:00,1.6266,77.75,25.41666667,1,5.616666667
2020-10-28 1:00:00,1.7592,77.3,25.16666667,1,5.366666667
2020-10-28 2:00:00,1.2941,77.07,25.03888889,1,5.238888889
2020-10-28 3:00:00,1.2634,77.94,25.52222222,1,5.722222222
2020-10-28 4:00:00,1.2398,78.4,25.77777778,1,5.977777778
2020-10-28 5:00:00,1.223,80.5,26.94444444,1,7.144444444
2020-10-28 6:00:00,2.568,82.6,28.11111111,0.95,8.301111111
2020-10-28 7:00:00,2.9405,84.97,29.42777778,0.89,9.605777778
2020-10-28 8:00:00,1.0643,85.88,29.93333333,0.85,10.10333333
2020-10-28 9:00:00,1.2133,85.88,29.93333333,0.83,10.09933333
2020-10-28 10:00:00,1.3243,86.61,30.33888889,0.78,10.49488889
2020-10-28 11:00:00,3.1048,85.46,29.7,0.81,9.862
2020-10-28 12:00:00,3.0929,85.32,29.62222222,0.8,9.782222222
2020-10-28 13:00:00,2.8916,85.01,29.45,0.81,9.612
2020-10-28 14:00:00,3.4587,83.62,28.67777778,0.85,8.847777778
2020-10-28 15:00:00,3.6981,81.68,27.6,0.92,7.784
2020-10-28 16:00:00,3.625,80.39,26.88333333,0.98,7.079333333
2020-10-28 17:00:00,3.157,79.7,26.5,1,6.7
2020-10-28 18:00:00,2.8513,79.35,26.30555556,1,6.505555556
2020-10-28 19:00:00,1.9098,79.1,26.16666667,1,6.366666667
2020-10-28 20:00:00,4.567,78.51,25.83888889,1,6.038888889
2020-10-28 21:00:00,2.6167,78.53,25.85,1,6.05
2020-10-28 22:00:00,2.1277,78.47,25.81666667,1,6.016666667
2020-10-28 23:00:00,1.6419,77.9,25.5,1,5.7
2020-10-29 0:00:00,1.448,77.83,25.46111111,1,5.661111111
2020-10-29 1:00:00,1.4489,77.11,25.06111111,1,5.261111111
2020-10-29 2:00:00,1.2403,76.59,24.77222222,1,4.972222222
2020-10-29 3:00:00,1.347,76.19,24.55,1,4.75
2020-10-29 4:00:00,1.4901,77.97,25.53888889,1,5.738888889
2020-10-29 5:00:00,1.1622,80.5,26.94444444,1,7.144444444
2020-10-29 6:00:00,1.2326,82.97,28.31666667,0.94,8.504666667
2020-10-29 7:00:00,3.4611,85.62,29.78888889,0.87,9.962888889
2020-10-29 8:00:00,1.273,86.35,30.19444444,0.85,10.36444444
2020-10-29 9:00:00,1.1694,87,30.55555556,0.8,10.71555556
2020-10-29 10:00:00,1.4456,88.43,31.35,0.74,11.498
2020-10-29 11:00:00,2.4883,86.76,30.42222222,0.81,10.58422222
2020-10-29 12:00:00,3.4327,87.09,30.60555556,0.8,10.76555556
2020-10-29 13:00:00,3.1314,85.69,29.82777778,0.83,9.993777778
2020-10-29 14:00:00,3.7473,84.09,28.93888889,0.89,9.116888889
2020-10-29 15:00:00,3.6252,82.01,27.78333333,0.95,7.973333333
2020-10-29 16:00:00,3.806,80.68,27.04444444,0.99,7.242444444
2020-10-29 17:00:00,3.6772,79.86,26.58888889,1,6.788888889
2020-10-29 18:00:00,2.3416,79.22,26.23333333,1,6.433333333
2020-10-29 19:00:00,2.4172,78.6,25.88888889,1,6.088888889
2020-10-29 20:00:00,2.3361,78.09,25.60555556,1,5.805555556
2020-10-29 21:00:00,2.4954,77.65,25.36111111,1,5.561111111
2020-10-29 22:00:00,1.7048,77.34,25.18888889,1,5.388888889
2020-10-29 23:00:00,1.9946,76.89,24.93888889,1,5.138888889
2020-10-30 0:00:00,1.1766,76.52,24.73333333,1,4.933333333
2020-10-30 1:00:00,1.4044,75.73,24.29444444,1,4.494444444
2020-10-30 2:00:00,1.3122,75.31,24.06111111,1,4.261111111
2020-10-30 3:00:00,1.1869,74.89,23.82777778,1,4.027777778
2020-10-30 4:00:00,1.1421,76.32,24.62222222,1,4.822222222
2020-10-30 5:00:00,1.3363,78.42,25.78888889,1,5.988888889
2020-10-30 6:00:00,2.1645,80.12,26.73333333,1,6.933333333
2020-10-30 7:00:00,1.0973,84.99,29.43888889,0.82,9.602888889
2020-10-30 8:00:00,1.1025,86.81,30.45,0.75,10.6
2020-10-30 9:00:00,3.2248,87.39,30.77222222,0.72,10.91622222
2020-10-30 10:00:00,1.345,86.76,30.42222222,0.76,10.57422222
2020-10-30 11:00:00,2.2726,86.26,30.14444444,0.78,10.30044444
2020-10-30 12:00:00,2.7824,85.75,29.86111111,0.81,10.02311111
2020-10-30 13:00:00,3.5359,84.48,29.15555556,0.86,9.327555556
2020-10-30 14:00:00,3.6001,82.2,27.88888889,0.93,8.074888889
2020-10-30 15:00:00,3.6704,80.24,26.8,0.99,6.998
2020-10-30 16:00:00,3.6527,78.95,26.08333333,1,6.283333333
2020-10-30 17:00:00,3.5411,78.16,25.64444444,1,5.844444444
2020-10-30 18:00:00,2.2746,77.78,25.43333333,1,5.633333333
2020-10-30 19:00:00,2.4311,77.41,25.22777778,1,5.427777778
2020-10-30 20:00:00,2.1437,76.86,24.92222222,0.94,5.110222222
2020-10-30 21:00:00,1.6861,76.36,24.64444444,0.94,4.832444444
2020-10-30 22:00:00,1.849,76.11,24.50555556,0.94,4.693555556
2020-10-30 23:00:00,1.4745,75.94,24.41111111,0.95,4.601111111
2020-10-31 0:00:00,1.6236,75.79,24.32777778,0.95,4.517777778
2020-10-31 1:00:00,1.5198,75.62,24.23333333,0.97,4.427333333
2020-10-31 2:00:00,1.0678,75.61,24.22777778,0.97,4.421777778
2020-10-31 3:00:00,1.1145,76.07,24.48333333,0.95,4.673333333
2020-10-31 4:00:00,1.0124,76.4,24.66666667,0.95,4.856666667
2020-10-31 5:00:00,1.0766,77.13,25.07222222,0.93,5.258222222
2020-10-31 6:00:00,0.8243,78.59,25.88333333,0.91,6.065333333
2020-10-31 7:00:00,1.1871,80.47,26.92777778,0.88,7.103777778
2020-10-31 8:00:00,2.3491,81.4,27.44444444,0.85,7.614444444
2020-10-31 9:00:00,0.979,81.96,27.75555556,0.84,7.923555556
2020-10-31 10:00:00,1.8553,82.63,28.12777778,0.84,8.295777778
2020-10-31 11:00:00,4.3807,82.8,28.22222222,0.83,8.388222222
2020-10-31 12:00:00,3.0491,82.41,28.00555556,0.84,8.173555556
2020-10-31 13:00:00,2.8059,81.35,27.41666667,0.87,7.590666667
2020-10-31 14:00:00,2.4911,80.23,26.79444444,0.91,6.976444444
2020-10-31 15:00:00,2.6138,78.97,26.09444444,0.95,6.284444444
2020-10-31 16:00:00,2.6558,78.54,25.85555556,0.96,6.047555556
2020-10-31 17:00:00,3.1929,77.96,25.53333333,0.96,5.725333333
2020-10-31 18:00:00,1.4468,77.73,25.40555556,0.95,5.595555556
2020-10-31 19:00:00,2.0508,77.6,25.33333333,0.95,5.523333333
2020-10-31 20:00:00,2.0509,76.86,24.92222222,0.94,5.110222222
2020-10-31 21:00:00,1.417,76.36,24.64444444,0.94,4.832444444
2020-10-31 22:00:00,1.1334,76.11,24.50555556,0.94,4.693555556
2020-10-31 23:00:00,1.018,75.94,24.41111111,0.95,4.601111111
2020-11-01 0:00:00,0.8633,75.79,24.32777778,0.95,4.517777778
2020-11-01 1:00:00,0.9213,75.62,24.23333333,0.97,4.427333333
2020-11-01 1:00:00,0.7113,75.61,24.22777778,0.97,4.421777778
2020-11-01 2:00:00,0.7852,76.07,24.48333333,0.95,4.673333333
2020-11-01 3:00:00,0.7239,76.4,24.66666667,0.95,4.856666667
